event_id,organizer_id,activity_id,sport_cluster,skill_level,max_participants,duration_hours,start_time,latitude,longitude,geo_cluster,day_of_week,time_of_day,fill_rate,participant_count,skill_diversity,social_density_cat,avg_organizer_rating,f1,f2,f3,f4,f5,f6,f7,f8
1974,5276,12,0,0,6,1.7,2024-08-10 19:00:00,45.791925,16.053072,2,6,2,0.245,1,1.22,0,0.84,0.7661,0.2557,0.5359,0.4808,0.2631,0.7894,0.4193,0.1968
1975,4817,27,7,0,5,1.4,2023-06-16 20:00:00,45.855875,15.945279,1,5,2,0.167,1,0.863,0,2.32,0.5724,0.3816,0.5628,0.4703,0.9277,0.3157,0.4435,0.7204
1976,8380,2,0,2,5,1.5,2023-05-19 19:00:00,45.855707,15.969484,1,5,2,0.319,2,1.414,0,2.99,0.8719,0.2598,0.5018,0.5189,0.1861,0.8602,0.4478,0.2803
1977,3535,14,5,2,6,1.2,2024-01-31 10:00:00,45.805713,15.884353,4,3,0,0.672,4,0.702,1,1.29,0.317,0.5516,0.1487,0.5789,0.3112,0.6,0.4034,0.2533
1978,5575,6,2,1,14,1.9,2024-08-03 10:00:00,45.820499,15.886487,4,6,0,0.323,5,0.835,1,1.45,0.3639,0.9641,0.1128,0.7426,0.2228,0.2779,0.2417,0.4744
1979,4977,8,0,2,13,1.4,2023-09-05 19:00:00,45.749463,15.975323,3,2,2,0.215,3,0.604,1,2.92,0.8826,0.1881,0.4647,0.4803,0.1988,0.8392,0.3391,0.23
1980,4784,25,3,0,11,2.6,2024-04-22 09:00:00,45.80525,15.986896,0,1,0,0.629,7,1.129,1,2.47,0.5374,0.4831,0.8622,0.4803,0.8997,0.1409,0.5058,0.7332
1981,2692,1,1,2,8,2.1,2024-10-08 18:00:00,45.790718,16.049387,2,2,2,0.194,2,0.357,0,3.1,0.7718,0.2965,0.3481,0.391,0.5684,0.1553,0.4591,0.3023
1982,8698,24,3,0,5,1.2,2024-12-07 11:00:00,45.786163,16.041431,2,6,0,0.288,1,1.211,0,2.46,0.569,0.4518,0.8539,0.5773,0.8452,0.1852,0.4352,0.8592
1983,5690,25,3,0,3,1.5,2023-12-15 19:00:00,45.811156,15.880722,4,5,2,0.487,1,0.525,0,2.44,0.4157,0.4309,0.836,0.5472,0.7368,0.1321,0.5524,0.7786
1984,3194,13,6,0,8,1.1,2023-11-23 20:00:00,45.811909,15.964684,0,4,2,0.364,3,0.992,1,3.19,0.6576,0.3176,0.2134,0.7551,0.1672,0.1318,0.9146,0.5093
1985,4621,15,0,0,17,1.3,2023-08-06 19:00:00,45.756944,15.968979,3,0,2,0.312,5,1.003,1,2.53,1.0,0.3314,0.4799,0.5584,0.2089,0.8636,0.3332,0.3322
1986,3472,6,2,3,6,0.5,2023-06-24 09:00:00,45.847605,15.957416,1,6,0,0.304,2,0.352,0,1.88,0.3596,0.9229,0.2017,0.7513,0.21,0.3838,0.2853,0.5164
1987,789,14,5,0,14,1.3,2024-10-10 18:00:00,45.832553,15.960389,1,4,2,0.406,6,0.174,1,2.6,0.2437,0.4471,0.0769,0.6429,0.3021,0.5942,0.3624,0.3192
1988,7797,27,7,0,6,1.1,2024-01-05 20:00:00,45.759987,15.97771,3,5,2,0.045,0,1.092,0,2.01,0.4368,0.4331,0.5588,0.5475,0.9225,0.2788,0.4304,0.7478
1989,6670,6,2,2,4,1.0,2023-10-06 11:00:00,45.813429,15.984423,0,5,0,0.086,0,0.156,0,2.13,0.3679,0.8447,0.2263,0.6096,0.2841,0.3271,0.2377,0.4924
1990,2393,29,1,2,6,1.6,2023-08-26 20:00:00,45.853895,15.938494,1,6,2,0.402,2,0.705,0,2.7,0.8266,0.2942,0.3021,0.4906,0.605,0.21,0.4949,0.3156
1991,4771,25,3,0,7,1.2,2023-07-10 11:00:00,45.814927,15.871241,4,1,0,0.321,2,0.688,0,1.88,0.5002,0.5681,0.9747,0.6318,0.8186,0.1989,0.6023,0.7786
1992,380,4,6,2,6,1.0,2023-03-31 19:00:00,45.778315,16.044116,2,5,2,0.436,3,0.709,1,3.17,0.7464,0.3828,0.3628,0.7499,0.1489,0.2416,0.9104,0.4952
1993,1593,30,5,0,7,1.1,2023-01-16 10:00:00,45.820392,15.889991,4,1,0,0.326,2,0.925,0,3.37,0.3167,0.5453,0.1008,0.6052,0.2977,0.5812,0.3923,0.3699
1994,1889,30,5,1,6,0.5,2023-12-29 11:00:00,45.756256,15.978404,3,5,0,0.342,2,0.862,0,1.72,0.3181,0.4809,0.0904,0.6386,0.2832,0.6133,0.443,0.3072
1995,7854,1,1,1,3,1.4,2023-01-27 11:00:00,45.822449,15.885911,4,5,0,0.34,1,0.921,0,2.46,0.8112,0.3869,0.2635,0.3885,0.5916,0.281,0.5155,0.2847
1996,8752,2,0,0,5,1.4,2023-02-09 10:00:00,45.807482,15.886046,4,4,0,0.605,3,0.663,1,2.73,0.9231,0.3337,0.4216,0.3937,0.2661,0.8981,0.439,0.3317
1997,7803,3,2,0,2,1.6,2024-09-26 09:00:00,45.811392,15.973084,0,4,0,0.266,1,1.065,0,2.92,0.4821,0.9202,0.1887,0.5409,0.3209,0.334,0.2956,0.4662
1998,4009,2,0,0,10,1.0,2023-05-16 11:00:00,45.790996,16.044241,2,2,0,0.237,2,1.156,0,2.97,0.8404,0.3168,0.5009,0.5519,0.0951,0.9747,0.3698,0.3407
1999,5546,8,0,0,26,2.0,2023-05-21 18:00:00,45.852345,15.948744,1,0,2,0.237,6,0.709,1,3.41,0.9085,0.2846,0.4468,0.5631,0.254,0.8825,0.3847,0.2444
2000,2236,13,6,3,8,0.5,2023-10-13 20:00:00,45.793755,16.029201,2,5,2,0.17,1,1.356,0,1.61,0.7248,0.2555,0.2249,0.7927,0.2306,0.1268,0.9613,0.5114
2001,3860,0,1,1,2,2.0,2024-09-12 20:00:00,45.860911,15.938291,1,4,2,0.429,1,0.683,0,2.91,0.7909,0.2915,0.3002,0.3203,0.6367,0.1916,0.4456,0.2829
2002,3183,5,5,2,17,0.6,2024-11-22 09:00:00,45.736273,15.971508,3,5,0,0.761,13,0.796,2,2.78,0.3061,0.4395,0.0712,0.6275,0.3006,0.7182,0.3322,0.3514
2003,8948,18,7,2,13,1.6,2024-12-19 09:00:00,45.787815,16.050373,2,4,0,0.609,8,1.153,1,2.29,0.3886,0.3756,0.5892,0.3675,0.8904,0.29,0.5013,0.6641
2004,1998,19,4,2,3,2.8,2023-02-10 09:00:00,45.850711,15.941297,1,5,0,0.497,1,0.885,0,3.02,0.8447,0.5599,0.6849,0.8339,0.1601,0.395,0.7047,0.4086
2005,7201,4,6,3,5,0.9,2024-04-01 18:00:00,45.809131,15.969432,0,1,2,0.221,1,1.365,0,3.08,0.8124,0.2694,0.2809,0.7226,0.0615,0.2395,0.957,0.5164
2006,7791,25,3,1,10,1.6,2023-04-09 20:00:00,45.811898,15.973347,0,0,2,0.417,4,1.276,1,3.28,0.4792,0.5301,0.9486,0.6347,0.7407,0.2312,0.4738,0.7759
2007,4989,8,0,2,6,0.9,2024-02-25 18:00:00,45.813934,15.880188,4,0,2,0.73,4,0.97,1,3.07,0.9387,0.2613,0.5209,0.5463,0.1729,0.9259,0.402,0.3472
2008,2238,15,0,2,2,1.1,2024-03-27 11:00:00,45.858921,15.958325,1,3,0,0.346,1,0.741,0,3.56,0.8914,0.2796,0.5134,0.4901,0.2229,0.9215,0.3793,0.4081
2009,8049,27,7,1,6,1.7,2023-12-24 20:00:00,45.753359,15.972388,3,0,2,0.555,3,0.556,1,2.75,0.4492,0.3597,0.6221,0.5161,0.874,0.3724,0.4115,0.7322
2010,4848,0,1,1,4,1.3,2024-08-03 18:00:00,45.826252,15.95932,0,6,2,0.457,2,1.443,0,3.25,0.7248,0.3571,0.2562,0.3077,0.6487,0.215,0.4795,0.3794
2011,2897,6,2,0,9,1.6,2024-09-04 19:00:00,45.803049,15.883781,4,3,2,0.518,5,0.448,1,2.02,0.3843,0.9443,0.1312,0.749,0.2662,0.3106,0.3049,0.5367
2012,6276,19,4,0,11,1.7,2024-08-23 10:00:00,45.818921,16.041147,2,5,0,0.234,3,0.887,1,2.92,0.7533,0.6054,0.7815,0.9302,0.1357,0.3442,0.8032,0.4036
2013,3287,29,1,2,6,1.5,2024-02-09 11:00:00,45.849167,15.9499,1,5,0,0.777,5,1.135,1,2.63,0.7853,0.3883,0.257,0.4102,0.6069,0.1922,0.4898,0.2414
2014,2114,5,5,1,12,2.2,2024-10-30 19:00:00,45.799116,15.899827,4,3,2,0.09,1,0.466,0,1.96,0.4045,0.4284,0.1403,0.6194,0.2629,0.6853,0.3278,0.2356
2015,7588,11,3,0,13,1.3,2023-08-20 09:00:00,45.786618,16.054072,2,0,0,0.464,6,0.82,1,2.18,0.5773,0.518,0.9706,0.6717,0.7205,0.2932,0.5527,0.8095
2016,8163,5,5,1,5,1.2,2024-11-29 18:00:00,45.805165,15.898705,4,5,2,0.868,4,1.034,1,3.36,0.334,0.5139,0.0,0.5641,0.2758,0.6003,0.4465,0.284
2017,534,15,0,1,11,1.7,2023-12-06 19:00:00,45.75346,15.965736,3,3,2,0.035,0,0.457,0,2.35,0.8088,0.3138,0.5302,0.4365,0.1993,0.8543,0.4048,0.2361
2018,1556,9,1,3,12,1.2,2024-03-19 11:00:00,45.791914,16.044624,2,2,0,0.174,2,0.796,0,2.07,0.8305,0.2884,0.2654,0.4392,0.5427,0.2298,0.4502,0.224
2019,4715,0,1,2,15,1.9,2024-05-10 20:00:00,45.8143,15.978114,0,5,2,0.509,8,1.121,1,3.16,0.7527,0.2579,0.3369,0.3986,0.4991,0.2735,0.5087,0.3434
2020,969,30,5,1,11,1.8,2023-04-03 19:00:00,45.814023,15.961772,0,1,2,0.535,6,1.221,1,2.75,0.1648,0.5269,0.1299,0.6179,0.2751,0.5671,0.3691,0.2787
2021,7613,2,0,0,3,2.0,2023-05-26 09:00:00,45.832883,15.88456,4,5,0,0.604,2,0.79,0,3.85,0.9596,0.3432,0.4988,0.5217,0.2054,0.8994,0.3766,0.3359
2022,2818,16,2,1,5,1.3,2024-11-20 20:00:00,45.855879,15.949923,1,3,2,0.61,3,1.128,1,3.0,0.4543,0.8283,0.2335,0.7584,0.3789,0.2701,0.3001,0.4868
2023,3956,17,0,1,4,1.3,2024-05-15 19:00:00,45.750016,15.979157,3,3,2,0.23,1,1.238,0,3.67,0.8929,0.2943,0.5365,0.5575,0.2219,0.8662,0.4307,0.3063
2024,1038,2,0,0,13,1.4,2024-07-13 11:00:00,45.812314,16.053931,2,6,0,0.027,0,0.406,0,2.84,0.8765,0.328,0.4503,0.5439,0.2139,0.8471,0.4119,0.2509
2025,1719,30,5,2,4,1.7,2024-09-20 18:00:00,45.810604,15.882101,4,5,2,0.355,1,0.579,0,2.39,0.3314,0.5013,0.0,0.5847,0.3,0.6092,0.4702,0.3732
2026,7741,14,5,2,14,2.2,2024-06-05 10:00:00,45.810023,15.977289,0,3,0,0.555,8,0.51,1,1.72,0.1939,0.4873,0.1124,0.6489,0.3043,0.545,0.4283,0.186
2027,1678,29,1,2,23,1.8,2023-08-17 10:00:00,45.797411,16.032,2,4,0,0.685,16,0.791,2,1.79,0.8097,0.2586,0.3827,0.4374,0.5198,0.1816,0.499,0.3564
2028,7153,1,1,1,11,2.2,2023-11-19 09:00:00,45.847728,15.950282,1,0,0,0.309,3,1.145,1,1.66,0.7743,0.33,0.3189,0.4093,0.5821,0.2697,0.5022,0.3545
2029,3477,14,5,1,10,1.3,2024-10-06 19:00:00,45.857461,15.942245,1,0,2,0.59,6,1.187,1,3.18,0.2909,0.5826,0.1725,0.4965,0.2982,0.5605,0.4008,0.2911
2030,5841,29,1,0,10,1.8,2024-06-14 20:00:00,45.810941,15.976996,0,5,2,0.528,5,0.661,1,2.33,0.8781,0.2769,0.1959,0.3814,0.5312,0.2455,0.5687,0.2934
2031,8869,9,1,0,8,1.5,2024-04-24 20:00:00,45.779417,16.043105,2,3,2,0.319,3,1.085,1,2.54,0.7759,0.305,0.3473,0.3514,0.6514,0.2251,0.4106,0.3168
2032,5629,2,0,2,10,0.9,2024-04-15 10:00:00,45.855208,15.945151,1,1,0,0.12,1,1.072,0,3.02,0.976,0.3068,0.5059,0.5246,0.1398,1.0,0.3839,0.2909
2033,5937,6,2,0,5,1.5,2024-03-01 18:00:00,45.746784,15.981522,3,5,2,0.37,2,0.819,0,3.28,0.3904,0.8776,0.1264,0.6656,0.2787,0.2642,0.2965,0.4706
2034,8313,25,3,1,8,1.7,2023-10-27 20:00:00,45.792642,16.048448,2,5,2,0.244,2,0.869,0,3.05,0.4882,0.5003,0.9959,0.6538,0.7923,0.1382,0.5304,0.8247
2035,4612,17,0,1,5,1.1,2023-09-25 10:00:00,45.822318,15.977269,0,1,0,0.327,2,0.789,0,3.12,0.9543,0.2189,0.4155,0.4919,0.0872,1.0,0.4731,0.3442
2036,1820,0,1,0,9,1.7,2024-09-25 09:00:00,45.812775,16.039175,2,3,0,0.014,0,0.213,0,1.94,0.8081,0.2881,0.3208,0.4321,0.6303,0.1759,0.5645,0.1966
2037,5802,20,5,0,10,0.9,2024-04-09 10:00:00,45.802542,15.874516,4,2,0,0.378,4,1.162,1,2.38,0.2622,0.4959,0.118,0.5344,0.3235,0.5138,0.4009,0.2088
2038,7459,19,4,0,3,0.9,2024-05-15 11:00:00,45.767281,15.982709,3,3,0,0.413,1,0.302,0,2.42,0.7823,0.5956,0.696,0.9101,0.266,0.3826,0.8071,0.3521
2039,3539,25,3,1,4,2.1,2023-04-27 11:00:00,45.787478,16.048125,2,4,0,0.708,3,1.324,1,2.88,0.5369,0.5271,0.9079,0.5826,0.7901,0.1862,0.4636,0.8311
2040,6154,8,0,1,4,0.6,2023-03-09 09:00:00,45.740965,15.96766,3,4,0,0.199,1,0.177,0,2.56,0.8461,0.3493,0.4807,0.4091,0.2808,0.9231,0.432,0.2249
2041,2641,26,7,0,7,1.7,2023-01-09 19:00:00,45.789912,16.052827,2,1,2,0.415,3,1.137,1,0.45,0.4739,0.302,0.6219,0.452,0.9302,0.2824,0.392,0.7265
2042,2982,29,1,0,5,0.9,2024-10-22 10:00:00,45.856474,15.944628,1,2,0,0.408,2,0.108,0,3.62,0.7269,0.3071,0.3028,0.4488,0.5763,0.2237,0.5268,0.2571
2043,7164,10,4,1,17,2.2,2023-08-17 09:00:00,45.849866,15.934037,1,4,0,0.463,8,0.133,1,2.41,0.7973,0.6463,0.6905,0.9481,0.1478,0.4437,0.9463,0.4302
2044,6746,27,7,0,2,1.1,2024-03-30 10:00:00,45.782939,16.046046,2,6,0,0.057,0,0.773,0,3.0,0.4529,0.398,0.5464,0.4653,0.8889,0.4072,0.5151,0.5615
2045,2969,1,1,1,5,1.4,2023-06-22 18:00:00,45.746237,15.980941,3,4,2,0.637,3,0.889,1,3.23,0.7472,0.2085,0.2462,0.4286,0.6018,0.2506,0.5787,0.3298
2046,1215,29,1,0,4,1.6,2023-11-15 09:00:00,45.756967,15.98369,3,3,0,0.247,1,0.776,0,2.5,0.7962,0.2473,0.2684,0.3342,0.7041,0.1723,0.5262,0.2144
2047,4343,6,2,0,33,1.3,2023-04-09 10:00:00,45.791007,16.038363,2,0,0,0.15,5,0.497,1,2.99,0.4585,0.8569,0.2842,0.6474,0.3411,0.255,0.3202,0.5094
2048,4466,28,0,0,12,1.4,2024-09-14 10:00:00,45.764667,15.974345,3,6,0,0.178,2,0.53,0,2.16,0.97,0.3308,0.6031,0.4403,0.2341,0.9636,0.3145,0.3422
2049,362,9,1,0,33,1.3,2024-03-02 19:00:00,45.80546,15.970553,0,6,2,0.321,11,0.977,2,3.18,0.7682,0.245,0.2771,0.4284,0.5189,0.1516,0.4045,0.3276
2050,7425,1,1,2,6,1.5,2023-07-08 20:00:00,45.804479,15.900602,4,6,2,0.544,3,0.964,1,2.91,0.7961,0.3362,0.3217,0.3851,0.6171,0.1889,0.5169,0.3003
2051,4895,8,0,2,11,1.2,2024-07-29 18:00:00,45.807302,15.877878,4,1,2,0.363,4,1.227,1,3.16,0.8882,0.3072,0.5446,0.5351,0.2475,0.8168,0.479,0.3182
2052,2308,3,2,0,5,1.3,2023-02-04 19:00:00,45.816459,15.975006,0,6,2,0.322,2,1.328,0,2.73,0.3315,0.8858,0.2391,0.6154,0.361,0.3412,0.3175,0.6081
2053,393,3,2,3,4,2.3,2023-09-21 18:00:00,45.829877,15.960325,1,4,2,0.329,1,0.988,0,2.78,0.4533,0.8558,0.167,0.7001,0.301,0.3227,0.2925,0.4272
2054,5905,4,6,0,4,1.5,2024-08-04 18:00:00,45.854193,15.957961,1,0,2,0.525,2,1.363,0,3.66,0.6742,0.29,0.2755,0.7682,0.0629,0.2072,0.8712,0.6233
2055,1524,30,5,1,6,1.7,2023-03-29 19:00:00,45.782285,16.052124,2,3,2,0.212,1,0.825,0,1.68,0.3108,0.607,0.0305,0.6548,0.271,0.5773,0.4389,0.2865
2056,36,17,0,2,7,1.8,2024-07-13 11:00:00,45.812761,15.972616,0,6,0,0.212,1,0.418,0,1.66,0.9136,0.273,0.5363,0.5142,0.2114,0.9607,0.2571,0.2562
2057,2588,8,0,0,8,1.4,2024-08-06 20:00:00,45.754666,15.98601,3,2,2,0.368,3,0.42,1,3.83,0.9462,0.2047,0.421,0.5239,0.1147,0.903,0.3713,0.3154
2058,1940,5,5,2,28,1.3,2024-04-10 11:00:00,45.858559,15.94848,1,3,0,0.583,16,0.481,2,2.75,0.3005,0.4991,0.126,0.6534,0.3745,0.6632,0.4311,0.3549
2059,4363,27,7,1,12,1.4,2023-05-01 19:00:00,45.799566,16.05511,2,1,2,0.163,2,0.299,0,3.25,0.5571,0.4048,0.5637,0.5733,0.9853,0.3248,0.4602,0.7668
2060,83,16,2,1,22,1.2,2023-09-30 19:00:00,45.801555,15.914232,4,6,2,0.334,7,0.452,1,2.52,0.4368,0.8984,0.2436,0.7145,0.3498,0.3751,0.352,0.5203
2061,4983,30,5,0,6,1.4,2023-01-18 09:00:00,45.847799,15.949354,1,3,0,0.53,3,0.475,1,1.57,0.3523,0.5912,0.0739,0.5736,0.2763,0.6401,0.4224,0.2806
2062,5729,15,0,2,8,1.7,2023-06-19 18:00:00,45.84581,15.945888,1,1,2,0.716,6,0.996,1,2.66,0.8869,0.2861,0.5079,0.4168,0.2112,0.9761,0.3316,0.3047
2063,2837,16,2,0,8,1.0,2024-05-23 19:00:00,45.812072,15.972397,0,4,2,0.135,1,0.074,0,2.42,0.4596,0.8898,0.3185,0.7355,0.2849,0.3649,0.2259,0.5343
2064,8492,4,6,2,15,1.3,2023-01-31 18:00:00,45.810592,15.981784,0,2,2,0.624,9,0.319,2,2.78,0.7006,0.2869,0.2779,0.7293,0.1449,0.2428,0.9296,0.4635
2065,8111,1,1,0,10,0.5,2024-12-15 10:00:00,45.837135,15.951844,1,0,0,0.637,6,1.351,1,2.88,0.8544,0.2994,0.3569,0.3766,0.5875,0.1969,0.4843,0.3891
2066,1410,25,3,2,5,1.4,2024-03-16 09:00:00,45.821812,15.88748,4,6,0,0.535,3,0.86,1,0.89,0.5576,0.5346,0.91,0.6859,0.796,0.2009,0.5849,0.8307
2067,5857,3,2,0,7,1.3,2024-06-07 20:00:00,45.753296,15.974027,3,5,2,0.485,3,0.403,1,3.21,0.3346,0.8794,0.2309,0.7863,0.201,0.3832,0.2516,0.5287
2068,4473,1,1,1,50,0.9,2024-04-07 20:00:00,45.854633,15.948238,1,0,2,0.423,21,1.033,2,3.09,0.8196,0.2728,0.3669,0.4474,0.6421,0.1468,0.5092,0.2728
2069,1810,1,1,0,5,1.6,2024-07-31 18:00:00,45.810251,15.965328,0,3,2,0.433,2,0.247,0,2.72,0.8126,0.3041,0.2683,0.4556,0.615,0.2002,0.4181,0.2255
2070,8507,2,0,2,3,0.8,2024-11-26 09:00:00,45.806283,15.990313,0,2,0,0.293,1,1.123,0,2.6,0.8635,0.2901,0.5573,0.5103,0.2173,0.9271,0.4154,0.1999
2071,5554,15,0,0,16,1.5,2023-10-30 10:00:00,45.749051,15.96213,3,1,0,0.741,12,0.108,2,2.69,0.8942,0.306,0.484,0.5484,0.2814,0.9027,0.295,0.2543
2072,4081,15,0,2,4,1.8,2023-04-21 19:00:00,45.79984,16.062822,2,5,2,0.414,2,1.406,0,3.15,0.9012,0.3399,0.4716,0.5331,0.2144,0.9332,0.3914,0.2905
2073,540,10,4,1,8,1.3,2023-01-27 18:00:00,45.736227,15.964317,3,5,2,0.681,5,0.608,1,2.35,0.9167,0.5725,0.678,0.9763,0.2193,0.4157,0.8887,0.4141
2074,6996,15,0,1,7,1.6,2024-08-26 09:00:00,45.803174,16.053696,2,1,0,0.177,1,1.266,0,3.0,0.9023,0.3456,0.4667,0.4405,0.2132,0.9662,0.4696,0.3103
2075,7885,4,6,1,7,1.0,2024-03-13 18:00:00,45.750496,15.987267,3,3,2,0.313,2,1.082,0,3.08,0.7256,0.359,0.2983,0.6771,0.1986,0.2151,0.8006,0.5147
2076,2432,5,5,0,21,2.3,2024-08-27 09:00:00,45.824028,15.981341,0,2,0,0.321,7,1.058,1,2.2,0.2725,0.5291,0.1571,0.6163,0.2488,0.6062,0.3393,0.2309
2077,256,8,0,1,6,1.1,2024-05-11 19:00:00,45.750606,15.96652,3,6,2,0.674,4,1.155,1,1.99,0.9371,0.3292,0.5319,0.4843,0.1539,0.872,0.4012,0.3609
2078,3743,13,6,0,8,1.6,2024-08-07 19:00:00,45.853377,15.959521,1,3,2,0.341,3,1.106,1,2.3,0.7631,0.2774,0.3038,0.7791,0.184,0.2326,0.8556,0.4743
2079,1298,1,1,3,20,1.3,2024-03-13 18:00:00,45.804161,15.89381,4,3,2,0.266,5,1.446,1,2.95,0.7734,0.363,0.3365,0.4721,0.5977,0.1926,0.4748,0.2724
2080,8150,20,5,1,3,1.5,2023-06-25 18:00:00,45.796844,16.047233,2,0,2,0.55,2,1.071,0,3.31,0.3095,0.4818,0.0592,0.6212,0.3503,0.5832,0.4005,0.3482
2081,296,2,0,1,4,2.1,2024-03-14 20:00:00,45.753418,15.969195,3,4,2,0.23,1,0.082,0,2.03,0.9644,0.3553,0.5267,0.5043,0.2401,0.9374,0.4353,0.3611
2082,155,4,6,1,16,1.9,2024-05-31 19:00:00,45.814281,15.981953,0,5,2,0.053,1,1.107,0,2.09,0.6727,0.3405,0.3279,0.6444,0.1923,0.2215,0.9047,0.4836
2083,6646,30,5,0,19,1.3,2023-07-14 19:00:00,45.809534,15.879744,4,5,2,0.228,4,0.076,1,2.22,0.3009,0.5512,0.1246,0.584,0.4169,0.4786,0.3636,0.3535
2084,7003,1,1,2,10,1.1,2024-10-25 10:00:00,45.817896,15.974296,0,5,0,0.264,3,0.47,1,2.57,0.7451,0.3476,0.3186,0.3564,0.6248,0.1451,0.6173,0.3322
2085,1742,9,1,0,7,1.4,2023-12-29 18:00:00,45.837409,15.944811,1,5,2,0.588,4,0.644,1,2.84,0.8203,0.3732,0.3492,0.3629,0.5782,0.2508,0.4615,0.3605
2086,8891,1,1,1,5,0.8,2023-12-31 09:00:00,45.754861,15.972778,3,0,0,0.367,2,0.927,0,3.02,0.7479,0.3478,0.2051,0.2935,0.542,0.1426,0.5213,0.3868
2087,4166,10,4,1,5,1.5,2023-09-27 18:00:00,45.787844,16.054625,2,3,2,0.373,2,0.882,0,3.5,0.8088,0.5391,0.7378,0.9442,0.1976,0.4477,0.8922,0.4122
2088,8684,25,3,1,5,2.2,2024-11-18 18:00:00,45.747642,15.966655,3,1,2,0.118,1,1.108,0,3.49,0.5453,0.5198,0.8703,0.6965,0.7758,0.175,0.461,0.8284
2089,5547,0,1,1,22,1.8,2023-02-11 20:00:00,45.84734,15.952407,1,6,2,0.195,4,1.291,1,3.62,0.848,0.2875,0.2472,0.3805,0.5699,0.2911,0.4465,0.2655
2090,901,15,0,0,8,1.9,2024-09-15 20:00:00,45.851503,15.950736,1,0,2,0.208,2,0.877,0,3.56,0.8141,0.2935,0.5363,0.4461,0.1194,0.8831,0.3197,0.3839
2091,2884,30,5,0,6,1.2,2024-06-05 19:00:00,45.806201,15.995288,0,3,2,0.724,4,0.61,1,2.89,0.3269,0.4755,0.0672,0.5734,0.3577,0.5674,0.3651,0.2395
2092,8155,2,0,0,4,1.4,2023-04-14 11:00:00,45.804794,16.031146,2,5,0,0.438,2,1.25,0,1.87,0.8581,0.3026,0.5383,0.4836,0.1835,0.9301,0.3373,0.3585
2093,3492,3,2,2,10,1.4,2024-08-24 18:00:00,45.82604,15.892115,4,6,2,0.624,6,0.666,1,2.29,0.3482,0.8839,0.1286,0.725,0.3498,0.2712,0.3327,0.4532
2094,3157,0,1,1,7,1.4,2024-09-19 18:00:00,45.759136,15.969337,3,4,2,0.414,3,0.45,1,3.39,0.7179,0.2392,0.2354,0.4108,0.6055,0.1355,0.4673,0.283
2095,3684,2,0,0,8,2.5,2023-08-04 11:00:00,45.853181,15.938736,1,5,0,0.566,5,1.228,1,3.13,0.9083,0.3742,0.4702,0.4946,0.2761,0.8919,0.3038,0.313
2096,321,30,5,2,6,0.5,2024-02-01 19:00:00,45.81743,15.894954,4,4,2,0.614,4,0.966,1,3.81,0.2419,0.5597,0.0825,0.6185,0.2454,0.6592,0.3472,0.2651
2097,6113,22,7,1,9,1.7,2023-03-22 20:00:00,45.823646,15.97772,0,3,2,0.369,3,0.047,1,3.94,0.4444,0.35,0.6116,0.54,0.803,0.2533,0.3481,0.8766
2098,387,11,3,1,20,1.0,2024-02-26 20:00:00,45.773151,16.047209,2,1,2,0.18,4,0.543,1,2.43,0.5607,0.4581,1.0,0.6253,0.7639,0.222,0.5331,0.7907
2099,109,25,3,1,24,0.8,2024-12-23 18:00:00,45.803601,15.989808,0,1,2,0.366,9,0.185,2,1.24,0.5231,0.5252,0.8295,0.5528,0.7682,0.181,0.4238,0.7899
2100,5174,3,2,0,8,1.7,2023-03-05 18:00:00,45.742466,15.969651,3,0,2,0.596,5,1.207,1,1.4,0.3938,0.9206,0.2373,0.6675,0.2509,0.273,0.3453,0.508
2101,6040,1,1,0,20,1.6,2023-03-12 09:00:00,45.762091,15.967393,3,0,0,0.392,8,1.139,1,2.81,0.8407,0.3044,0.2994,0.3926,0.6724,0.2091,0.4104,0.3283
2102,4230,19,4,2,4,2.0,2024-05-15 18:00:00,45.758256,15.990025,3,3,2,0.089,0,0.8,0,2.19,0.8184,0.5638,0.8652,0.8703,0.1909,0.3865,0.8935,0.4036
2103,1619,4,6,1,7,1.2,2023-03-20 10:00:00,45.740559,15.975936,3,1,0,0.555,4,0.336,1,3.23,0.7342,0.3123,0.3546,0.6878,0.1921,0.1764,0.871,0.5148
2104,2518,24,3,2,6,1.6,2023-12-17 09:00:00,45.816238,15.879539,4,0,0,0.748,4,0.259,1,2.72,0.5047,0.4977,0.875,0.6214,0.7256,0.1809,0.4944,0.7531
2105,5837,30,5,0,3,0.7,2024-10-16 20:00:00,45.795448,16.053512,2,3,2,0.402,1,0.593,0,2.2,0.2606,0.5267,0.1147,0.5743,0.2198,0.5851,0.4478,0.3071
2106,6690,1,1,1,5,1.6,2024-01-16 11:00:00,45.843123,15.955017,1,2,0,0.146,1,0.65,0,2.94,0.6671,0.3554,0.3079,0.3573,0.5669,0.138,0.5466,0.3085
2107,4673,24,3,1,6,1.5,2024-01-10 20:00:00,45.791132,16.052745,2,3,2,0.114,1,0.915,0,3.69,0.4731,0.4581,0.9467,0.5446,0.8524,0.1515,0.5006,0.8082
2108,804,10,4,0,12,2.1,2024-03-18 20:00:00,45.82169,15.993552,0,1,2,0.122,1,1.078,0,2.42,0.8023,0.5996,0.6867,1.0,0.1832,0.3131,0.8617,0.4447
